Scan Code,Modifier,Description,Price,Cost,Units/Case,Department ID,Tax Type ID,Is FoodStampable,Current Inventory,Price Group Name,Vendor Name,Linked Item,Column1,Column2,Column3
07447077868,0,THE WIZARD,2.5,1.63,1,600,101,0,-18,,Britt's Ind.,,,,
07447077869,0,SLICK RICK,2.5,1.63,1,600,101,0,-7,,Britt's Ind.,,,,
07447077870,0,FAST EDDIES,2.5,1.63,1,600,101,0,-22,,Britt's Ind.,,,,
07447025600,0,3WISE KING,2.5,1.63,1,600,101,0,-6,,Britt's Ind.,,,,
04589305806,0,AXE SPRAY,3.99,2,1,600,101,-1,0,,Ace Distributors,,,,
79255470127,0,LIL E PERT PLUS         8,2.59,1.54,1,600,101,0,2,,H.T.Hackney,,,,
60010851209,0,VASELINE P. ETROLEUM ,3.19,0,1,600,101,0,6,,Ace Distributors,,,,
00039402659,0,DURACELL AA 4 PK,3.99,0,1,600,101,0,0,,,,,,
73843592336,0,5X BLK VN T,5.63,3.25,1,600,101,0,-212,,Ace Distributors,,,,
73843592322,0,5X BLK RN T,5.63,0,1,600,101,0,224,,Ace Distributors,,,,
73843592323,0,6X BLK RN T,5.63,2.99,1,600,101,0,-157,,Ace Distributors,,,,
73843592316,0,6X WHT RN T,5.63,0,1,600,101,0,-181,,Ace Distributors,,,,
73843592315,0,5X WHT RN T,5.63,0,1,600,101,0,144,,Ace Distributors,,,,
73843592325,0,XL WHT VN T,5.63,3,1,600,101,0,-625,,Ace Distributors,,,,
73843592378,0,White socks,1.99,0.8333,12,600,101,-1,-96,,Ace Distributors,,,,
30000091091,0,$19.99 Jewelery,19.99,12,1,600,101,0,-158,,Ace Distributors,,,,
30000091093,0,RAP MUSIC CDS,3.99,2,1,600,101,0,866,,Unique Wholesale,,,,
65570801138,0,BANDANA,1.99,0.8325,12,600,101,0,25,,Ace Distributors,,,,
73843592311,0,XL WHT RN T,5.63,3,1,600,101,0,-341,,Ace Distributors,,,,
60010670072,0,COLGATE TOOTHBRUSH ,1.99,0.5,1,600,101,-1,24,,Ace Distributors,,,,
61772325309,0,GLOVES WHI/BLK,1.99,0.75,12,600,101,-1,20,,Ace Distributors,,,,
04460031194,0,MATCHLIGHT KINGSFORD,5.49,3.77,1,600,101,0,-6,,H.T.Hackney,,,,
79947585392,0,CARE CANDLES ,1.59,0.4158,12,600,101,-1,3,,Ace Distributors,,,,
69033886200,0,COLGATE BRUSH ,1.99,0.5,12,600,101,-1,12,,Ace Distributors,,,,
01171116682,0,BLACK R NECK LARGE,5.67,2.99,1,600,101,-1,-1,,Ace Distributors,,,,
04305580191,0,H M PONCHO,2.49,0.95,1,600,101,-1,7,,Ace Distributors,,,,
07385495792,0,BEE PLAYING CARD,2.99,1.2211,9,600,101,0,-1,,B & A SALES LLC,,,,
30000091072,0,TSHIRT RN BLK,4.69,3,1,600,101,0,218,,Ace Distributors,,,,
30000091077,0,COLOR T #,6,3.5,1,600,101,0,-131,,Ace Distributors,,,,
30000091090,0,HIP HOP CHAIN PENDANT,29.99,6,1,600,101,0,-68,,Ace Distributors,,,,
67209190014,0,Valentines Day $5 Card,5,3,1,600,101,0,19,,Eustis Food Mart,,,,
74672590001,0,HAIR GLUE,1.99,0.75,1,600,101,0,44,,Ace Distributors,,,,
78538510019,0,FLOWERS BOUQUEST,7.99,5.25,1,600,101,0,-5,,Kauai Isle Flowers LLC,,,,
80531907750,0,POCKET KNIFE,14.99,6,1,600,101,0,12,,Ace Distributors,,,,
81346211006,0,BLACK RIDER ,5.99,2.2916,24,600,101,-1,1,,Strong Back,,,,
71812207143,0,Rhino 11 Platinum,6.99,2.75,20,600,101,0,12,,Strong Back,,,,
81346211003,0,LIBI MAX X,5.99,2.5058,24,600,101,-1,6,,Strong Back,,,,
01564568840,0,STAMPS,9.99,5,1,600,101,0,0,,,,,,
74767020001,0,PEPPER SPRAY,8.99,6,1,600,101,0,3,,Security Products Rus,,,,
70072942085,0,R HINO 8,7.99,2.5,20,600,101,-1,-43,,Strong Back,,,,
42667781135,0,POM POM HATS,5.99,3,12,600,101,0,66,,Ace Distributors,,,,
60010873564,0,AXE SPRAY,3.99,2,1,600,101,-1,1,,Ace Distributors,,,,
6955109200131,0,PLAYING CARDS,1.99,0.6658,12,600,101,0,0,,Ace Distributors,,,,
60622701515,0,STOCKING WAVE CAP,1.99,0.4991,12,600,101,-1,60,,Ace Distributors,,,,
67209110901,0,MOTHERS DAY TROPHY ,5,3,1,600,101,-1,1,,Eustis Food Mart,,,,
8904234400037,0,NAG CHAMPA,1.99,0.7491,12,600,101,-1,12,,B & A SALES LLC,,,,
73843592401,0,A SHIRT 4XL,3.99,2,1,600,101,-1,-62,,Ace Distributors,,,,
73843592403,0,A SHIRT 4X,3.99,1.9,6,600,101,0,160,,Gazaly Trading,,,,
81346211004,0,BLACK DRAGON,5.99,2.4583,24,600,101,-1,5,,Strong Back,,,,
85768800661,0,DAY and NIGHT,9.99,4,24,600,101,-1,36,,ELITE DISTRIBUTORS LLC,,,,
63622770302,0,WINTER COLLECTION HATS,4.99,1.5,12,600,101,0,12,,Ace Distributors,,,,
5000394026773,0,DURACELL AAA 4PK,3.99,1.89,1,600,101,-1,12,,Ace Distributors,,,,
5000394026599,0,DURACELL AA 4PK,3.99,1.89,1,600,101,-1,0,,Ace Distributors,,,,
7115836988668,0,BIG RHINO DIAMOND,6.99,2.75,20,600,101,0,40,,Strong Back,,,,
6001087364645,0,AXE SPRAY PEACE,3.99,1.99,1,600,101,0,2,,Ace Distributors,,,,
6939852725486,0,DESIGNER HAT,7.99,3.5,1,600,101,0,6,,Ace Distributors,,,,
5000394026742,0,DURACEL 9V BATT,3.99,2.29,12,600,101,0,0,,Gazaly Trading,,,,
37000511201,0,RIZE 2 PILLS,5.99,2.5,12,600,101,-1,27,,Payless on the Go,,,,
6923546889783,0,METRO HAIR BRUSH,1.99,0.55,1,600,101,-1,6,,Ace Distributors,,,,
74767020106,0,PEPPER SPRAY,8.99,6,1,600,101,-1,2,,Security Products Rus,,,,
6923546881237,0,METRO HAIR BRUSH,1.99,0.55,1,600,101,-1,5,,Ace Distributors,,,,
64231201880,0,BANDANA PRINTED TURQUOISE,1.88,48,1,600,101,0,1,,Ace Distributors,,,,
85576500135,0,SCENT BOMB,3.99,1.9995,20,600,101,0,7,,Ace Distributors,,,,
07800000790,0,STAMPS,0.75,0,1,600,101,0,-1017,,,,,,
64716646630,0,H14 WIRELESS HANDS FREE,19.99,8,1,600,101,0,8,,EZ Holdings,,,,
64716646600,0,MYMEFIT WIRELESS BLUETOOTH ,19.99,8,1,600,101,0,85,,EZ Holdings,,,,
73843592310,0,L WHT RN T,5.63,3,1,600,101,0,-541,,Ace Distributors,,,,
73843592332,0,XL BLK VN T,5.63,3,1,600,101,0,-505,,Ace Distributors,,,,
03500051210,0,COLGATE TRIPLE ,2.99,1.25,1,600,101,-1,0,,Ace Distributors,,,,
79450485240,0,OPAL MALE,4.99,2.5,24,600,101,0,-30,,Strong Back,,,,
73843592402,0,A SHIRT BLACK,3.99,2,1,600,101,-1,-36,,Ace Distributors,,,,
73843592317,0,L BLK RN T,5.63,0,1,600,101,0,-151,,Ace Distributors,,,,
65570801112,0,HAIR BRUSH,2.49,1.49,1,600,101,-1,4,,Ace Distributors,,,,
73843592377,0,BLACK SOCKS,1.99,0.8333,12,600,101,-1,-40,,Ace Distributors,,,,
73843592344,0,A SHIRT BLK M,3.99,1.8333,6,600,101,-1,-121,,Ace Distributors,,,,
02126009893,0,INCENSE #,0.94,0,1,600,101,0,0,,,,,,
09073345502,0,JOHNNY LIGHTNING CAR,1,0.3,1,600,101,0,-3,,,,,,
01171116686,0,WHITE R NECK LARGE,5.67,3,1,600,101,-1,-3,,Ace Distributors,,,,
87125612491,0,AXE SPRAYS ,3.99,2,1,600,101,-1,1,,Ace Distributors,,,,
04563549198,0,LUCKY PILLS,5.99,3,12,600,101,-1,-15,,Unique Wholesale,,,,
03500055114,0,COLGATE EX CLEAN MED T/B7,1.19,0.69,1,600,101,0,2,,H.T.Hackney,,,,
89042344000,0,NAG CHAMPA,1.99,0.7491,12,600,101,-1,60,,Ace Distributors,,,,
73843592387,0,M BLK RN T,5.63,3,1,600,101,0,-420,,Ace Distributors,,,,
69213750107,0,BABY PACIFIERS,1.99,0.5,1,600,101,-1,11,,Ace Distributors,,,,
70037192486,0,Platinum plus,3.99,1.5,1,600,101,-1,34,,Platinum Air Freshner,,,,
50003940264,0,DURACELL C,4.99,2.75,1,600,101,-1,3,,Colonial Grocers,,,,
30000091081,0,2.99 GLOVES,2.99,1.5,1,600,101,0,-20,,,,,,
87116007510,0,AXE PRAY,3.99,2,1,600,101,-1,6,,Ace Distributors,,,,
47501401116,0,SANDWICH BAGS,1.99,0.85,1,600,101,-1,2,,Ace Distributors,,,,
50619317530,0,HBS 900 BLUETOOTH ,39.99,14.99,1,600,101,-1,3,,Ace Distributors,,,,
01850512513,0,DETOX BLUEBERRY,14.99,3.49,1,600,101,0,-2,,,,,,
75951400218,0,BLUNT SPRAY,3.99,2.25,1,600,101,0,0,,,,,,
07707100062,0,ICE CHEST FOAM W\ HA,8.99,5.615,6,600,101,0,-3,,H.T.Hackney,,,,
07033062095,0,FLICK MY BIG LGTER,2.58,0.7242,50,600,101,0,7,,Costco Wholesale,,,,
08307811314,0,CARMEX TUBE ,2.69,1.45,1,600,101,0,2,,Ace Distributors,,,,
04133321401,0,DURACELL C 2PK,4.99,2.99,1,600,101,1,16,,Ace Distributors,,,,
02260094050,0,TROJAN ULTRA RIBBED,3.99,1.4766,6,600,101,0,1,,Colonial Grocers,,,,
07385400914,0,PLAYING CARDS,2.99,1.2491,12,600,101,0,124,,Ace Distributors,,,,
07033060006,0,BIC LIGHTER,2.35,0.7167,53,600,101,0,72,,Colonial Grocers,,,,
03700034967,0,ALWAYS QUILT THIN MAXI,3.59,2.21,1,600,101,0,0,,H.T.Hackney,,,,
03700034968,0,ALWAYS QUILT SUPER MAXI 8,3.65,2.2,1,600,101,0,9,,H.T.Hackney,,,,
03660081371,0,Chapstick Cherry Blister/pak #,1.99,1.0761,13,600,101,0,307,,Gazaly Trading,,,,
06053485013,0,GAS CAN 1 GALLON,10.99,6.49,1,600,101,0,3,,Ace Distributors,,,,
81368002060,0,LONG SLEEVE T SHIRT,6.57,3.75,1,600,101,0,2,,,,,,
02260064203,0,TROJAN MAGNUM,3.99,1.5,6,600,101,0,4,,Colonial Grocers,,,,
07830008479,0,PLAYTEX DEO REG TAMPON SS,2.99,1.79,1,600,101,0,0,,H.T.Hackney,,,,
07617110290,0,Tree leather,1.09,0.6133,24,600,101,0,34,,Ace Distributors,,,,
07129000240,0,WC RESALE FOAM CUP 16 OZ7,2.99,1.66,1,600,101,0,6,,H.T.Hackney,,,,
04133321301,0,DURACELL D 2PK,4.99,2.99,1,600,101,1,7,,Ace Distributors,,,,
07015800005,0,KRAZY GLUE (EA) #,1.99,0.95,1,600,101,1,2,,Ace Distributors,,,,
79974528304,0,PANAX GINSENG EX #,1.99,0,1,600,101,1,-26,,Ace Distributors,,,,
71941050001,0,5 HR ENRGY BRY FLVR,3.29,1.3787,24,600,101,0,35,,Costco Wholesale,,,,
31254742720,0,LISTERINE COOL MINT     8,4.39,2.76,1,600,101,0,14,,H.T.Hackney,,,,
89911111014,0,Johnson baby powder ,1.99,1.17,1,600,101,0,7,,Ace Distributors,,,,
04316890105,0,GE DOFT LIGHT BULB 60W 4 PK,3.99,0,1,600,101,0,4,,Ace Distributors,,,,
65570812089,0,COLGATE COMBO PACK,2.49,0.79,1,600,101,0,5,,Ace Distributors,,,,
07385400808,0,BICYCLE RED PLAYING CARDS,3.49,1.8325,12,600,101,0,21,,Ace Distributors,,,,
07385400092,0,BEE PLAYING CARDS,2.99,1.8325,12,600,101,1,-14,,Ace Distributors,,,,
60010851286,0,Axe spray ,3.99,2,1,600,101,0,2,,Ace Distributors,,,,
07731240622,0,AMPRO PRO-STYL G,1.99,1.05,1,600,101,0,-5,,Ace Distributors,,,,
3761405,0,JOY LEMON  DISH LIQ     ,2.29,1.42,1,600,101,1,26,,H.T.Hackney,,,,
03500014107,0,IRISH SPRING ORIG SCENT 7,1.29,0.81,1,600,101,0,12,,H.T.Hackney,,,,
69415560104,0,FIFO CHARGER ,9.99,6,1,600,101,0,388,,EZ Holdings,,,,
38137009213,0,JandJ DENTAL FLOSS WAXED  8,1.79,1.12,1,600,101,0,3,,H.T.Hackney,,,,
65570801044,0,SINGLE BLADE ,0.5,0.0549,100,600,101,0,300,,Ace Distributors,,,,
50003940265,0,AAA DURACELL 2pk,3.99,0.99,1,600,101,0,16,,Ace Distributors,,,,
08786009893,0,BLUNT EFFECT INS ,0.94,0.4583,72,600,101,0,-2429,,Ace Distributors,,,,
83765407390,0,HARD TIME,5.99,0.01,1,600,101,0,12,,Jack Rabbit,,,,
70078611000,0,PLATINUM PLUS AIR,3.99,2,1,600,101,0,-88,,Eustis Food Mart,,,,
81655901000,0,ZEST 1-BAR AQUA         7,1.29,0.84,1,600,101,1,11,,H.T.Hackney,,,,
50003940267,0,AAA DURACELL 2pk,3.99,1.99,1,600,101,0,35,,Ace Distributors,,,,
30869470610,0,Generic Item - No description,1.99,0.9,1,600,101,0,0,,Ace Distributors,,,,
05070030004,0,PARADE PALSTIC S #,0.99,0.65,1,600,101,1,-1,,H.T.Hackney,,,,
07617110100,0,ROYAL PINE,1.09,0.6245,24,600,101,0,572,,Ace Distributors,,,,
11850512201,0,CHAMP DETOX FLASH OUT,14.99,0,1,600,101,1,-1,,Ace Distributors,,,,
05070004454,0,PARADE PARTY PLATE 9IN  7,4.09,2.61,1,600,101,1,-1,,H.T.Hackney,,,,
89108900143,0,TSHIRT RN WHT,4.69,3,1,600,101,0,6,,Ace Distributors,,,,
05070056444,0,PARADE TALL KIT BAG WHI 7,1.99,1.39,1,600,101,0,0,,H.T.Hackney,,,,
09492284332,0,JACK RABBIT,9.99,3.75,20,600,101,0,-363,,Jack Rabbit,,,,
05070056669,0,PARADE PARTY CUPS RDBL 17,3.59,2.32,1,600,101,0,-2,,H.T.Hackney,,,,
73843592324,0,L WHT VN T,5.63,3,1,600,101,0,-571,,Ace Distributors,,,,
61379612230,0,HEAVENLY SOFT BA,1.59,0.6954,24,600,101,0,-39,,Colonial Grocers,,,,
89125932410,0,Duracell 9v,4.99,2.29,1,600,101,0,18,,Ace Distributors,,,,
73843592326,0,2X WHT VN T,5.63,3,1,600,101,0,87,,Ace Distributors,,,,
73843592379,0,Socks BLACK,1.99,0,12,600,101,0,75,,Ace Distributors,,,,
63622701522,0,stocking cap,1.99,0.6666,12,600,101,0,28,,Ace Distributors,,,,
73843592342,0,A SHIRT 2xL,3.99,0,1,600,101,0,-92,,Ace Distributors,,,,
73843592321,0,4X BLK RN T,5.63,3,1,600,101,0,-85,,Ace Distributors,,,,
07013750018,0,DURACELL AA,3.99,0.99,1,600,101,0,73,,Ace Distributors,,,,
73843592340,0,A SHIRT L ,3.99,0.3166,6,600,101,0,-18,,Gazaly Trading,,,,
73843592341,0,A SHIRT WHITE,3.99,0,6,600,101,0,562,,Gazaly Trading,,,,
63622701515,0,wave cap #,1.99,0.4991,12,600,101,1,17,,Ace Distributors,,,,
73843592314,0,4X WHT RN T,5.63,3.25,1,600,101,0,-254,,Ace Distributors,,,,
07447073258,0,ROBS BEST PICKS,2.5,1.63,1,600,101,0,-16,,Britt's Ind.,,,,
07447073261,0,GRANDMAS,2.5,1.63,1,600,101,0,-15,,Britt's Ind.,,,,
07447077871,0,WIN 500,2.5,1.63,1,600,101,0,9,,Britt's Ind.,,,,
05070049171,0,PARADE PAPER PLATE 9 IN 7,1.69,1.11,1,600,101,1,3,,H.T.Hackney,,,,
73843592320,0,3X BLK RN T,5.63,3,1,600,101,0,221,,Ace Distributors,,,,
73843592313,0,3X WHT RN T,5.63,3,1,600,101,0,1894,,Ace Distributors,,,,
07980124260,0,BETTER VALU DIAPER XLG S7,4.49,2.84,1,600,101,0,2,,H.T.Hackney,,,,
74296101219,0,Q CARBO tropical ,19.99,6.99,1,600,101,0,16,,Ace Distributors,,,,
07447073262,0,GRANDPAS,2.5,1.63,1,600,101,0,-12,,Britt's Ind.,,,,
00000004567,0,LG 760,55.99,10,1,600,101,0,20,,Unique Wholesale,,,,
07447078418,0,PREDICTIONS,2.5,1.63,1,600,101,0,-3,,Britt's Ind.,,,,
07447077867,0,LUCKY LOTTERY,2.5,1.63,1,600,101,0,2,,Britt's Ind.,,,,
07447073263,0,3 WISE MEN,2.5,1.63,1,600,101,0,-4,,Britt's Ind.,,,,
74296101227,0,Q CARBO GRAPE,19.99,6.99,1,600,101,1,-5,,Ace Distributors,,,,
74296101217,0,QCARBO St MENGO,19.99,6.99,1,600,101,1,-4,,Ace Distributors,,,,
74296101218,0,QCARBO16,19.99,6.99,1,600,101,0,-4,,Ace Distributors,,,,
73843592319,0,2X BLK RN T,5.63,0,1,600,101,0,-147,,Ace Distributors,,,,
73843592334,0,3X BLK VN T,5.63,3,1,600,101,0,154,,Ace Distributors,,,,
73843592335,0,4X BLK VN T,5.63,0,1,600,101,0,1182,,Ace Distributors,,,,
73843592337,0,6X BLK VN T,5.63,3,1,600,101,0,-138,,Ace Distributors,,,,
73843592330,0,6X WHT VN T,5.63,3,1,600,101,0,-89,,Ace Distributors,,,,
73843592329,0,5X WHT VN T,5.63,3.25,1,600,101,0,-203,,Ace Distributors,,,,
73843592328,0,4X WHT VN T,5.63,3,1,600,101,0,172,,Ace Distributors,,,,
73843592331,0,L BLK VN T,5.63,3,1,600,101,0,2543,,Ace Distributors,,,,
73843592346,0,A SHIRT BLK XL,3.99,0.3166,6,600,101,0,267,,Gazaly Trading,,,,
74296101223,0,QCARBO cranberry ,19.99,6.99,1,600,101,1,-10,,Ace Distributors,,,,
73843592327,0,3X WHT VN T,5.63,3.25,1,600,101,0,-142,,Ace Distributors,,,,
79974528202,0,GINSENG EXTRACT ,0.99,0.233,30,600,101,0,270,,Ace Distributors,,,,
69415530612,0,CELL CHARGER #,5.99,2.5,1,600,101,0,-556,,EZ Holdings,,,,
69415530613,0,MINI CELL CHARGERS,4.99,1,1,600,101,0,41689,,Unique Wholesale,,,,
04460030768,0,CLRX BLCH LIQ REG CNC SS,3.19,2.15,1,600,101,0,287,,H.T.Hackney,,,,
04650073332,0,BLUNT EFFECTS IN A BAG,2.99,1.22,1,600,101,0,409,,H.T.Hackney,,,,
07260000147,0,HONEY BO #,1.09,0.815,1,600,101,1,109,,Tasty Pop,,,,
70510596361,0,APEXXX,5.99,3,24,600,101,1,80,,Strong Back,,,,
67209190931,0,SONGS OF AFRICA,0.99,0.5,1,600,101,0,1975,,Eustis Food Mart,,,,
07015802585,0,KRAZY GLUE,1.99,0.95,1,600,101,0,29,,Ace Distributors,,,,
07331017350,0,POM BATH TISSUE,0.79,0.444,45,600,101,0,53,,Sams Club,,,,
07830007035,0,STAYFREE SUPER MAXI,3.09,1.96,1,600,101,0,4,,H.T.Hackney,,,,
73843592347,0,A SHIRTS,3.99,0,1,600,101,0,123,,Ace Distributors,,,,
73843592345,0,A SHIRTS BLACK L,3.99,2,6,600,101,0,-109,,Ace Distributors,,,,
73843592395,0,M BLK VN T,5.63,3,1,600,101,0,-454,,Ace Distributors,,,,
73843592393,0,M WHT VN T,5.63,3,1,600,101,0,-572,,Ace Distributors,,,,
50101237035,0,LISTERINE COOL MINT,4.89,2.99,1,600,101,0,5,,Ace Distributors,,,,
08795858052,0,NE BLACK CHERRY,1.99,1,1,600,101,0,265,,New England,,,,
50101237034,0,LISTERINE ORI,3.99,2.45,1,600,101,0,5,,Ace Distributors,,,,
69415560222,0,FIFO CHARGER,5.99,0,1,600,101,0,79,,EZ Holdings,,,,
06054900092,0,PLAYING CARDS,2.99,1.8325,12,600,101,0,13,,Ace Distributors,,,,
63622770029,0,WINTER GLOVES,1.99,1,12,600,101,0,14,,Ace Distributors,,,,
95560060605,0,JOHNSON BABY LOTION ,2.99,1.99,1,600,101,0,9,,Ace Distributors,,,,
01130005331,0,BAG AIR FRESHNER,2.99,1.375,24,600,101,0,112,,Ace Distributors,,,,
02708494423,0,kens toys,0.02,0.01,1,600,101,0,17710,,KEN'S TOYS,,,,
03000000624,0,magnum #,1.17,0.7497,48,600,101,1,-3651,,Ace Distributors,,,,
03000000626,0,DISPOSABLE RAZOR,1.17,0.5637,53,600,101,1,-4,,Sams Club,,,,
30000090100,0,TANK TOP WHITE,3.99,2,6,600,101,0,-123,,Ace Distributors,,,,
30000090101,0,TANK TOP BLACK,3.99,2,6,600,101,0,-23,,Ace Distributors,,,,
30000090103,0,boxer,3.99,12,1,600,101,0,10,,Ace Distributors,,,,
30000090106,0,STOCKING CAP #,1.99,0.4991,12,600,101,1,-3,,Ace Distributors,,,,
30000090107,0,DU-RAG #,1.99,0.4991,12,600,101,0,13,,Ace Distributors,,,,
30000091073,0,TSHIRT VN BLK,5.63,3,1,600,101,0,288,,Ace Distributors,,,,
30000091078,0,TSHIRT COLOR VN,6.57,3.5,1,600,101,0,155,,Ace Distributors,,,,
30000091083,0,2.99 WINTER HATS,2.99,1.25,12,600,101,0,-114,,Ace Distributors,,,,
30000091084,0,winter cap,3.99,1.25,12,600,101,0,-88,,Ace Distributors,,,,
30000091085,0,Fitted hats,9.99,3.5,1,600,101,0,103,,Ace Distributors,,,,
30000091087,0,9.99 THERMAL,9.99,4.75,1,600,101,0,-574,,Ace Distributors,,,,
30000091089,0,EAR RINGS,4.99,1,1,600,101,0,505,,Ace Distributors,,,,
40006390298,0,FOAM EZ CLEANER/SANITIZE6,9.99,8.27,6,600,101,0,0,,H.T.Hackney,,,,
67209120501,0,CERTIFICAT,5,3,1,600,101,0,19,,Eustis Food Mart,,,,
70037192481,0,PATINUM AIR FRESHNER,3.99,2,1,600,101,0,338.6667,,Platinum Air Freshner,,,,
73843592385,0,M WHT RN T,5.63,0,1,600,101,0,1193,,Ace Distributors,,,,
42667781134,0,Winter Hat,2.99,0,12,600,101,0,58,,Ace Distributors,,,,
74767010061,0,LIPSTICK STUN GUN,19.99,15,1,600,101,0,13,,Security Products Rus,,,,
74767010108,0,SHORTY STUN GUN,27.99,18,1,600,101,0,5,,Security Products Rus,,,,
74767010067,0,MINI BAD ASS STUN GUN,28.99,80,1,600,101,0,3,,Security Products Rus,,,,
73843592376,0,WHIT SOCKS,1.99,0.8333,12,600,101,0,127,,Ace Distributors,,,,
05070000150,0,PARADE REG CHARCOAL BRIQ7,3.39,2.32,1,600,101,0,-3,,H.T.Hackney,,,,
87861070001,0,HOUSEHOLD CANDLE ,1.19,0.3745,24,600,101,0,1105,,Ace Distributors,,,,
07429909890,0,TOYS,3.59,0.01,1,600,101,0,14436,,Toy and Novelty,,,,
00010000090,0,Stocking Caps,1.99,0.4991,12,600,101,0,48,,Ace Distributors,,,,
03500051105,0,COLGATE CAVITY PROTECTION,2.59,0.99,1,600,101,0,5,,Ace Distributors,,,,
69415560411,0,FIFO HANDS FREE,7.99,3,1,600,101,0,3,,EZ Holdings,,,,
69415560410,0,FIFO AUX CABLE,7.99,2,1,600,101,0,173,,EZ Holdings,,,,
69415560406,0,USB HOME CHARGER ,7.99,5,1,600,101,0,25,,EZ Holdings,,,,
64079152197,0,R HINO 69,7.99,0.125,20,600,101,0,1431,,Strong Back,,,,
73843592433,0,V neck color T,6.57,3.5,1,600,101,0,-123,,Ace Distributors,,,,
74470256000,0,LUCKY CARD,1.5,0.97,1,600,101,0,17,,Britt's Ind.,,,,
73843592420,0,3x BOXER,3.99,1,12,600,101,0,1284,,Ace Distributors,,,,
09492219012,0,ED HARDY HEARTS and DAGGER,39.99,25,1,600,101,0,1,,Shafa Investments,,,,
73843592400,0,A SHIRT 3XL,3.99,1.9,6,600,101,0,-9,,Gazaly Trading,,,,
01171116683,0,BLACK R NECK XL,5.67,3,1,600,101,0,7,,Ace Distributors,,,,
64643770741,0,High tek,24.99,12,12,600,101,0,14,,Sun State Novelties,,,,
73843592339,0,A SHIRT WHITE MEDIUM,3.99,1.9,1,600,101,0,-143,,Gazaly Trading,,,,
73843592394,0,BLACK V NECK SMOLL,5.63,3.25,1,600,101,0,-103,,Ace Distributors,,,,
73843592392,0,WHITE V SMOLL,5.63,3,1,600,101,0,-106,,Ace Distributors,,,,
42667781138,0,BUCKET HAT ,9.99,4,1,600,101,0,5,,Ace Distributors,,,,
76092159541,0,STRONG  BACK ,5.99,1.875,24,600,101,0,17,,B & A SALES LLC,,,,
7033050607,0,Legal Lean,14.99,0.28,25,600,101,0,-7,,Sun State Novelties,,,,
69415560207,0,CAR USB PORT,9.99,6,1,600,101,0,30324,,EZ Holdings,,,,
80978582117,0,FITTED HAT,4.99,2,1,600,101,0,162,,Ace Distributors,,,,
85576500152,0,SCENT BOMB,3.99,1.9995,20,600,101,0,52,,Ace Distributors,,,,
63622704822,0,12 Du-rag Black,1.99,0.4991,12,600,101,0,-29,,Ace Distributors,,,,
87125612530,0,AXE SPRAY ,3.99,1.99,1,600,101,0,10,,Ace Distributors,,,,
60010873603,0,AXE SPRAY ,3.99,2.19,1,600,101,0,4,,Ace Distributors,,,,
74767010063,0,RUNTS STUN GUN,24.99,17,1,600,101,0,12,,Security Products Rus,,,,
74767010117,0,BASHLITE STUN GUN,27.99,98,1,600,101,0,3,,Security Products Rus,,,,
74767010111,0,CELL PHONE STUN GUN,27.99,18,1,600,101,0,3,,Security Products Rus,,,,
64716647007,0,FIFO DUAL USB CHARGER,7.99,3,1,600,101,0,145,,EZ Holdings,,,,
42667781120,0,HAT PLAIN WHITE/BLACK,4.99,2,1,600,101,0,2,,Ace Distributors,,,,
60014399,0,VASELINE BLUESEAL,1.69,0.99,1,600,101,0,5,,Ace Distributors,,,,
74681704311,0,Generic Item - No description,1.29,0,1,600,101,0,-8,,Ace Distributors,,,,
85768800660,0,COBRA 69000,5.99,1,24,600,101,0,179,,Unique Wholesale,,,,
5000394026568,0,DURACELL AAA 2PK,2.49,1.55,1,600,101,0,-132,,Ace Distributors,,,,
63622760077,0,HOODIE WITH ZIPPER,19.99,10,1,600,101,0,37,,SPARKLING WHOLESALER LLC,,,,
5000394026711,0,DURACELL AA 2PK,2.49,1.49,1,600,101,0,-132,,Ace Distributors,,,,
3614221004890,0,NAUTICAL LIFE ENERGY,39.99,0,1,600,101,0,7,,Shafa Investments,,,,
3412242610089,0,ADIDAS ICE DIVE,39.99,15,1,600,101,0,1,,Shafa Investments,,,,
8717644013076,0,AXE SPRAY CLICK,3.99,0,1,600,101,0,2,,Ace Distributors,,,,
8712561252843,0,AXE SPRAY MUSK,3.99,0,1,600,101,0,2,,Ace Distributors,,,,
04133342401,0,DURACELL ALK AAA 4PK,3.99,2.69,1,600,101,0,7,,Ace Distributors,,,,
04133322401,0,DURACELL AAA 2PK,2.49,1.55,1,600,101,0,1,,Ace Distributors,,,,
07922305600,0,MIDWEST CAN-GAS CAN With SPILL PROOF SYSTEM,16.99,11.99,1,600,101,0,1,,Ace Distributors,,,,
05550001379,0,CLOROX BLEACH 30OZ,2.49,1.6658,12,600,101,0,10,,Ace Distributors,,,,
15056,0,4078449031,6.99,1.49,1,600,101,0,50,,Ace Distributors,,,,
78538510004,0,SINGLE FLOWERS,3.99,2.45,1,600,101,0,-5,,Kauai Isle Flowers LLC,,,,
73843592432,0,V NACK COLOR T,6.57,0,1,600,101,0,41,,Ace Distributors,,,,
88810905005,0,CRUNCH DOUNUT,1.69,1.1,1,500,99,1,6,,Howard Snacks.,,,,
88810901005,0,ZINGERS,1.79,1.1,1,500,99,1,-42,,Howard Snacks.,,,,
88810901055,0,HOSTESS BANANA WAL,1.79,1.1,1,500,99,1,12,,Howard Snacks.,,,,
